2019-12,218638,212317,2855,3465,15250,15250,117748,4623,0,14869,371130,4574,82859,226023,226023,0,0,0,1020,841,32415,219,7884,371130
2020-01,218649,212374,2855,3419,15250,15250,120824,4740,0,14030,373495,4715,101156,202608,202608,0,0,0,1020,1136,36788,219,8016,373495
2020-02,218452,212249,2855,3347,15250,15250,108534,4741,0,14041,361021,4613,96497,197359,197359,0,0,0,995,934,37167,219,8415,361021
2020-03,218315,212079,2855,3381,15250,15250,113014,4734,0,14059,365374,5016,90750,212680,212680,0,0,0,985,1896,30775,219,8675,365374
2020-04,218310,211914,2855,3540,15250,15250,107996,4741,0,14048,360347,5049,88073,208740,208740,0,0,0,975,1185,32316,219,8914,360347
2020-05,218333,211802,2855,3675,15250,15250,115525,4746,0,14015,367870,4958,85688,207935,207935,0,0,0,975,1250,42277,219,9494,367870
2020-06,218332,211742,2855,3734,15250,15250,111618,4747,0,13982,363931,4749,85413,207202,207202,0,0,0,950,1198,38252,219,10222,363931
2020-07,218374,211723,2855,3796,15250,15250,106614,4762,0,12922,357924,4876,85166,196061,196061,0,0,0,950,1079,42557,219,11068,357924
2020-08,218361,211684,2855,3821,15250,15250,113772,4766,0,12901,365052,5031,85434,196502,196502,0,0,0,950,1137,47793,219,11750,365052
2020-09,218213,211625,2855,3732,15250,15250,123619,4741,0,12903,374727,5292,88063,209650,209650,0,0,0,950,1080,39774,219,11767,374727
2020-10,218185,211577,2855,3752,15250,15250,120745,4740,0,12891,371812,5275,86357,198214,198214,0,0,0,950,981,49894,219,12111,371812
2020-11,218209,211636,2855,3716,15250,15250,130987,4754,0,12787,381989,5106,86885,210364,210364,0,0,0,900,1010,47771,219,12463,381989
2020-12,218039,211308,2855,3876,15250,15250,133355,4447,0,16582,387675,4881,89823,222906,222906,0,0,0,900,929,38681,219,11634,387675
